Montipora_capitata_HIv3___Scaffold_1	211274	211748	+
Montipora_capitata_HIv3___Scaffold_1	211809	217924	+
Montipora_capitata_HIv3___Scaffold_1	218059	219019	+
Montipora_capitata_HIv3___Scaffold_1	219108	219768	+
Montipora_capitata_HIv3___Scaffold_1	219832	219946	+
Montipora_capitata_HIv3___Scaffold_1	220048	226957	+
Montipora_capitata_HIv3___Scaffold_1	227084	227515	+
Montipora_capitata_HIv3___Scaffold_1	227728	228560	+
Montipora_capitata_HIv3___Scaffold_1	228738	232307	+
Montipora_capitata_HIv3___Scaffold_1	232475	232620	+
Montipora_capitata_HIv3___Scaffold_1	232685	232792	+
Montipora_capitata_HIv3___Scaffold_1	232891	233500	+
Montipora_capitata_HIv3___Scaffold_1	233591	233920	+
Montipora_capitata_HIv3___Scaffold_1	233973	234229	+
Montipora_capitata_HIv3___Scaffold_1	234357	235311	+
Montipora_capitata_HIv3___Scaffold_1	235430	235768	+
Montipora_capitata_HIv3___Scaffold_1	235923	238961	+
Montipora_capitata_HIv3___Scaffold_1	239100	239545	+
Montipora_capitata_HIv3___Scaffold_1	239676	239813	+
Montipora_capitata_HIv3___Scaffold_1	239921	241205	+
Montipora_capitata_HIv3___Scaffold_1	241338	242202	+
Montipora_capitata_HIv3___Scaffold_1	242351	242579	+
Montipora_capitata_HIv3___Scaffold_1	242752	243686	+
Montipora_capitata_HIv3___Scaffold_1	243787	243917	+
Montipora_capitata_HIv3___Scaffold_1	244025	250698	+
Montipora_capitata_HIv3___Scaffold_1	250799	251030	+
Montipora_capitata_HIv3___Scaffold_1	251245	251825	+
Montipora_capitata_HIv3___Scaffold_1	251993	253026	+
Montipora_capitata_HIv3___Scaffold_1	253135	253244	+
Montipora_capitata_HIv3___Scaffold_1	253375	253637	+
Montipora_capitata_HIv3___Scaffold_1	253816	254431	+
Montipora_capitata_HIv3___Scaffold_1	254515	254684	+
Montipora_capitata_HIv3___Scaffold_1	254807	255857	+
Montipora_capitata_HIv3___Scaffold_1	255995	256571	+
Montipora_capitata_HIv3___Scaffold_1	256648	257845	+
Montipora_capitata_HIv3___Scaffold_1	257955	258125	+
Montipora_capitata_HIv3___Scaffold_1	258250	258500	+
Montipora_capitata_HIv3___Scaffold_1	258598	259239	+
Montipora_capitata_HIv3___Scaffold_1	259347	260001	+
Montipora_capitata_HIv3___Scaffold_1	260112	260654	+
Montipora_capitata_HIv3___Scaffold_1	260710	260818	+
Montipora_capitata_HIv3___Scaffold_1	260908	261034	+
Montipora_capitata_HIv3___Scaffold_1	261090	261188	+
Montipora_capitata_HIv3___Scaffold_1	261308	261595	+
Montipora_capitata_HIv3___Scaffold_1	261705	262677	+
Montipora_capitata_HIv3___Scaffold_1	262768	263229	+
Montipora_capitata_HIv3___Scaffold_1	263326	263774	+
Montipora_capitata_HIv3___Scaffold_1	263844	264619	+
Montipora_capitata_HIv3___Scaffold_1	264650	265998	+
Montipora_capitata_HIv3___Scaffold_1	266132	266311	+
Montipora_capitata_HIv3___Scaffold_1	266433	267031	+
Montipora_capitata_HIv3___Scaffold_1	267119	267814	+
Montipora_capitata_HIv3___Scaffold_1	267898	269454	+
Montipora_capitata_HIv3___Scaffold_1	269636	270147	+
Montipora_capitata_HIv3___Scaffold_1	270215	270605	+
Montipora_capitata_HIv3___Scaffold_1	270749	270852	+
Montipora_capitata_HIv3___Scaffold_1	270919	271490	+
Montipora_capitata_HIv3___Scaffold_1	271612	271829	+
Montipora_capitata_HIv3___Scaffold_1	271926	272009	+
Montipora_capitata_HIv3___Scaffold_1	272104	273300	+
Montipora_capitata_HIv3___Scaffold_1	273383	273518	+
Montipora_capitata_HIv3___Scaffold_1	273589	274030	+
Montipora_capitata_HIv3___Scaffold_1	274231	274454	+
Montipora_capitata_HIv3___Scaffold_1	274642	275020	+
Montipora_capitata_HIv3___Scaffold_1	275062	275295	+
Montipora_capitata_HIv3___Scaffold_1	275382	276171	+
Montipora_capitata_HIv3___Scaffold_1	277823	282787	-
Montipora_capitata_HIv3___Scaffold_1	283119	283991	-
Montipora_capitata_HIv3___Scaffold_1	284164	284913	-
Montipora_capitata_HIv3___Scaffold_1	285086	285858	-
Montipora_capitata_HIv3___Scaffold_1	286031	286294	-
Montipora_capitata_HIv3___Scaffold_1	286473	286853	-
Montipora_capitata_HIv3___Scaffold_1	287026	287378	-
Montipora_capitata_HIv3___Scaffold_1	287554	288027	-
Montipora_capitata_HIv3___Scaffold_1	288149	288306	-
Montipora_capitata_HIv3___Scaffold_1	288422	288770	-
Montipora_capitata_HIv3___Scaffold_1	288886	289047	-
Montipora_capitata_HIv3___Scaffold_1	289217	289580	-
Montipora_capitata_HIv3___Scaffold_1	289705	290368	-
Montipora_capitata_HIv3___Scaffold_1	290397	291820	-
Montipora_capitata_HIv3___Scaffold_1	291958	292052	-
Montipora_capitata_HIv3___Scaffold_1	292180	292612	-
Montipora_capitata_HIv3___Scaffold_1	292805	293407	-
Montipora_capitata_HIv3___Scaffold_1	293643	294110	-
Montipora_capitata_HIv3___Scaffold_1	294390	294590	-
Montipora_capitata_HIv3___Scaffold_1	294935	296140	-
Montipora_capitata_HIv3___Scaffold_1	296653	297964	-
Montipora_capitata_HIv3___Scaffold_1	298133	298661	-
Montipora_capitata_HIv3___Scaffold_1	298822	299308	-
Montipora_capitata_HIv3___Scaffold_1	303222	303663	-
Montipora_capitata_HIv3___Scaffold_1	304179	306610	-
Montipora_capitata_HIv3___Scaffold_1	311794	312274	-
Montipora_capitata_HIv3___Scaffold_1	312834	313234	-
Montipora_capitata_HIv3___Scaffold_1	313437	314385	-
Montipora_capitata_HIv3___Scaffold_1	314627	315855	-
Montipora_capitata_HIv3___Scaffold_1	316112	316811	-
Montipora_capitata_HIv3___Scaffold_1	317011	317391	-
Montipora_capitata_HIv3___Scaffold_1	317576	318249	-
Montipora_capitata_HIv3___Scaffold_1	318440	320702	-
Montipora_capitata_HIv3___Scaffold_1	320863	322414	-
Montipora_capitata_HIv3___Scaffold_1	322569	323124	-
Montipora_capitata_HIv3___Scaffold_1	330276	330760	+
Montipora_capitata_HIv3___Scaffold_1	335521	336058	-
Montipora_capitata_HIv3___Scaffold_1	336275	337626	-
Montipora_capitata_HIv3___Scaffold_1	337746	338846	-
Montipora_capitata_HIv3___Scaffold_1	338884	340782	-
Montipora_capitata_HIv3___Scaffold_1	340860	341406	-
Montipora_capitata_HIv3___Scaffold_1	341489	341889	-
Montipora_capitata_HIv3___Scaffold_1	341960	342585	-
Montipora_capitata_HIv3___Scaffold_1	342626	343217	-
Montipora_capitata_HIv3___Scaffold_1	343283	343740	-
Montipora_capitata_HIv3___Scaffold_1	343819	344195	-
Montipora_capitata_HIv3___Scaffold_1	344263	345999	-
Montipora_capitata_HIv3___Scaffold_1	346214	346457	-
Montipora_capitata_HIv3___Scaffold_1	346561	347303	-
Montipora_capitata_HIv3___Scaffold_1	347377	347722	-
Montipora_capitata_HIv3___Scaffold_1	347790	349180	-
Montipora_capitata_HIv3___Scaffold_1	349303	351869	-
Montipora_capitata_HIv3___Scaffold_1	352011	352691	-
Montipora_capitata_HIv3___Scaffold_1	352739	353161	-
Montipora_capitata_HIv3___Scaffold_1	353258	357010	-
Montipora_capitata_HIv3___Scaffold_1	357066	358312	-
Montipora_capitata_HIv3___Scaffold_1	358396	358646	-
Montipora_capitata_HIv3___Scaffold_1	358770	359121	-
Montipora_capitata_HIv3___Scaffold_1	359238	359846	-
Montipora_capitata_HIv3___Scaffold_1	359952	361621	-
Montipora_capitata_HIv3___Scaffold_1	361725	361964	-
Montipora_capitata_HIv3___Scaffold_1	362071	362697	-
Montipora_capitata_HIv3___Scaffold_1	362793	364442	-
Montipora_capitata_HIv3___Scaffold_1	364519	377512	-
Montipora_capitata_HIv3___Scaffold_1	377556	378059	-
Montipora_capitata_HIv3___Scaffold_1	378248	378421	-
Montipora_capitata_HIv3___Scaffold_1	378459	380150	-
Montipora_capitata_HIv3___Scaffold_1	380177	384289	-
Montipora_capitata_HIv3___Scaffold_1	384348	387615	-
Montipora_capitata_HIv3___Scaffold_1	387722	389313	-
Montipora_capitata_HIv3___Scaffold_1	389414	390621	-
Montipora_capitata_HIv3___Scaffold_1	390702	392070	-
Montipora_capitata_HIv3___Scaffold_1	396839	397517	+
Montipora_capitata_HIv3___Scaffold_1	397573	398275	+
Montipora_capitata_HIv3___Scaffold_1	398542	399570	+
Montipora_capitata_HIv3___Scaffold_1	399723	399797	+
Montipora_capitata_HIv3___Scaffold_1	399811	400211	+
Montipora_capitata_HIv3___Scaffold_1	410375	415618	-
Montipora_capitata_HIv3___Scaffold_1	430113	433114	-
Montipora_capitata_HIv3___Scaffold_1	436161	445306	-
Montipora_capitata_HIv3___Scaffold_1	445387	446513	-
Montipora_capitata_HIv3___Scaffold_1	446593	446762	-
Montipora_capitata_HIv3___Scaffold_1	446850	448038	-
Montipora_capitata_HIv3___Scaffold_1	448184	448447	-
Montipora_capitata_HIv3___Scaffold_1	448545	451528	-
Montipora_capitata_HIv3___Scaffold_1	461675	461779	-
Montipora_capitata_HIv3___Scaffold_1	465713	468463	-
Montipora_capitata_HIv3___Scaffold_1	468819	471911	-
Montipora_capitata_HIv3___Scaffold_1	471962	473632	-
Montipora_capitata_HIv3___Scaffold_1	473646	479136	-
Montipora_capitata_HIv3___Scaffold_1	482926	483584	-
Montipora_capitata_HIv3___Scaffold_1	483696	484966	-
Montipora_capitata_HIv3___Scaffold_1	485036	485288	-
Montipora_capitata_HIv3___Scaffold_1	485416	485823	-
Montipora_capitata_HIv3___Scaffold_1	486312	486690	-
Montipora_capitata_HIv3___Scaffold_1	486739	487379	-
Montipora_capitata_HIv3___Scaffold_1	487645	496000	-
Montipora_capitata_HIv3___Scaffold_1	496208	498509	-
Montipora_capitata_HIv3___Scaffold_1	499235	499565	+
Montipora_capitata_HIv3___Scaffold_1	499618	500156	+
Montipora_capitata_HIv3___Scaffold_1	500210	500755	+
Montipora_capitata_HIv3___Scaffold_1	500899	504568	+
Montipora_capitata_HIv3___Scaffold_1	504647	505073	+
Montipora_capitata_HIv3___Scaffold_1	505249	505859	+
Montipora_capitata_HIv3___Scaffold_1	511075	511548	-
Montipora_capitata_HIv3___Scaffold_1	511685	512092	-
Montipora_capitata_HIv3___Scaffold_1	512185	513434	-
Montipora_capitata_HIv3___Scaffold_1	513540	513692	-
Montipora_capitata_HIv3___Scaffold_1	513857	514185	-
Montipora_capitata_HIv3___Scaffold_1	514269	514936	-
Montipora_capitata_HIv3___Scaffold_1	514986	515272	-
Montipora_capitata_HIv3___Scaffold_1	515383	516434	-
Montipora_capitata_HIv3___Scaffold_1	518976	519587	-
Montipora_capitata_HIv3___Scaffold_1	519739	521543	-
Montipora_capitata_HIv3___Scaffold_1	521702	522299	-
Montipora_capitata_HIv3___Scaffold_1	522392	522669	-
Montipora_capitata_HIv3___Scaffold_1	525451	525897	-
Montipora_capitata_HIv3___Scaffold_1	525901	525978	-
Montipora_capitata_HIv3___Scaffold_1	526071	526781	-
Montipora_capitata_HIv3___Scaffold_1	526973	528623	-
Montipora_capitata_HIv3___Scaffold_1	528762	529690	-
Montipora_capitata_HIv3___Scaffold_1	529819	531496	-
Montipora_capitata_HIv3___Scaffold_1	531709	532399	-
Montipora_capitata_HIv3___Scaffold_1	532447	533222	-
Montipora_capitata_HIv3___Scaffold_1	533317	548066	-
Montipora_capitata_HIv3___Scaffold_1	548198	550041	-
Montipora_capitata_HIv3___Scaffold_1	550165	550816	-
Montipora_capitata_HIv3___Scaffold_1	550956	551864	-
Montipora_capitata_HIv3___Scaffold_1	552003	552512	-
Montipora_capitata_HIv3___Scaffold_1	552557	552689	-
Montipora_capitata_HIv3___Scaffold_1	558643	559561	+
Montipora_capitata_HIv3___Scaffold_1	563238	564266	-
Montipora_capitata_HIv3___Scaffold_1	564328	569024	-
Montipora_capitata_HIv3___Scaffold_1	569057	570293	-
Montipora_capitata_HIv3___Scaffold_1	570417	570986	-
Montipora_capitata_HIv3___Scaffold_1	571087	575441	-
Montipora_capitata_HIv3___Scaffold_1	575526	576722	-
Montipora_capitata_HIv3___Scaffold_1	576912	577485	-
Montipora_capitata_HIv3___Scaffold_1	577579	577682	-
Montipora_capitata_HIv3___Scaffold_1	577769	578445	-
Montipora_capitata_HIv3___Scaffold_1	578546	580836	-
Montipora_capitata_HIv3___Scaffold_1	580910	580989	-
Montipora_capitata_HIv3___Scaffold_1	581347	583047	+
Montipora_capitata_HIv3___Scaffold_1	583158	583793	+
Montipora_capitata_HIv3___Scaffold_1	597002	597465	-
Montipora_capitata_HIv3___Scaffold_1	597602	597780	-
Montipora_capitata_HIv3___Scaffold_1	597897	598004	-
Montipora_capitata_HIv3___Scaffold_1	598126	598209	-
Montipora_capitata_HIv3___Scaffold_1	600538	601026	+
Montipora_capitata_HIv3___Scaffold_1	601096	601858	+
Montipora_capitata_HIv3___Scaffold_1	602008	602361	+
Montipora_capitata_HIv3___Scaffold_1	602430	605138	+
Montipora_capitata_HIv3___Scaffold_1	605247	606010	+
Montipora_capitata_HIv3___Scaffold_1	606097	606773	+
Montipora_capitata_HIv3___Scaffold_1	606851	606955	+
Montipora_capitata_HIv3___Scaffold_1	607040	607672	+
Montipora_capitata_HIv3___Scaffold_1	607837	612218	+
Montipora_capitata_HIv3___Scaffold_1	612286	613817	+
Montipora_capitata_HIv3___Scaffold_1	613876	614504	+
Montipora_capitata_HIv3___Scaffold_1	614636	615049	+
Montipora_capitata_HIv3___Scaffold_1	615131	615659	+
Montipora_capitata_HIv3___Scaffold_1	615746	618889	+
Montipora_capitata_HIv3___Scaffold_1	618987	625205	+
Montipora_capitata_HIv3___Scaffold_1	625291	625842	+
Montipora_capitata_HIv3___Scaffold_1	629127	631330	+
Montipora_capitata_HIv3___Scaffold_1	651158	653111	-
Montipora_capitata_HIv3___Scaffold_1	653680	654608	-
Montipora_capitata_HIv3___Scaffold_1	654819	658393	-
Montipora_capitata_HIv3___Scaffold_1	658682	659268	-
Montipora_capitata_HIv3___Scaffold_1	659404	659936	-
Montipora_capitata_HIv3___Scaffold_1	660317	660977	-
Montipora_capitata_HIv3___Scaffold_1	661092	661355	-
Montipora_capitata_HIv3___Scaffold_1	661573	662427	-
Montipora_capitata_HIv3___Scaffold_1	696199	700056	+
Montipora_capitata_HIv3___Scaffold_1	700086	704170	+
Montipora_capitata_HIv3___Scaffold_1	704286	704997	+
Montipora_capitata_HIv3___Scaffold_1	705126	706210	+
Montipora_capitata_HIv3___Scaffold_1	706275	706646	+
Montipora_capitata_HIv3___Scaffold_1	706747	707771	+
Montipora_capitata_HIv3___Scaffold_1	707952	708391	+
Montipora_capitata_HIv3___Scaffold_1	708449	708838	+
Montipora_capitata_HIv3___Scaffold_1	708911	709350	+
Montipora_capitata_HIv3___Scaffold_1	709460	709600	+
Montipora_capitata_HIv3___Scaffold_1	709646	709913	+
Montipora_capitata_HIv3___Scaffold_1	710117	710512	+
Montipora_capitata_HIv3___Scaffold_1	710576	711053	+
Montipora_capitata_HIv3___Scaffold_1	711097	711927	+
Montipora_capitata_HIv3___Scaffold_1	712038	713074	+
Montipora_capitata_HIv3___Scaffold_1	713226	714080	+
Montipora_capitata_HIv3___Scaffold_1	714133	714417	+
Montipora_capitata_HIv3___Scaffold_1	714672	715193	+
Montipora_capitata_HIv3___Scaffold_1	718067	719132	-
Montipora_capitata_HIv3___Scaffold_1	719242	723021	-
Montipora_capitata_HIv3___Scaffold_1	723062	723868	-
Montipora_capitata_HIv3___Scaffold_1	723937	724885	-
Montipora_capitata_HIv3___Scaffold_1	724982	726456	-
Montipora_capitata_HIv3___Scaffold_1	726178	726646	+
Montipora_capitata_HIv3___Scaffold_1	726774	729433	+
Montipora_capitata_HIv3___Scaffold_1	729554	731328	+
Montipora_capitata_HIv3___Scaffold_1	731412	736507	+
Montipora_capitata_HIv3___Scaffold_1	736575	737687	+
Montipora_capitata_HIv3___Scaffold_1	737791	740323	+
Montipora_capitata_HIv3___Scaffold_1	740411	741432	+
Montipora_capitata_HIv3___Scaffold_1	741540	742678	+
Montipora_capitata_HIv3___Scaffold_1	742704	743856	+
Montipora_capitata_HIv3___Scaffold_1	743924	744106	+
Montipora_capitata_HIv3___Scaffold_1	744212	746483	+
Montipora_capitata_HIv3___Scaffold_1	746577	746788	+
Montipora_capitata_HIv3___Scaffold_1	746892	750738	+
Montipora_capitata_HIv3___Scaffold_1	750888	752080	+
Montipora_capitata_HIv3___Scaffold_1	754562	759801	-
Montipora_capitata_HIv3___Scaffold_1	763963	764308	-
Montipora_capitata_HIv3___Scaffold_1	764460	765075	-
Montipora_capitata_HIv3___Scaffold_1	765113	765688	-
Montipora_capitata_HIv3___Scaffold_1	765711	769441	-
Montipora_capitata_HIv3___Scaffold_1	769548	771124	-
Montipora_capitata_HIv3___Scaffold_1	771240	771596	-
Montipora_capitata_HIv3___Scaffold_1	771653	772222	-
Montipora_capitata_HIv3___Scaffold_1	772301	773618	-
Montipora_capitata_HIv3___Scaffold_1	773719	773770	-
Montipora_capitata_HIv3___Scaffold_1	773867	777210	-
Montipora_capitata_HIv3___Scaffold_1	777294	778269	-
Montipora_capitata_HIv3___Scaffold_1	778444	781861	-
Montipora_capitata_HIv3___Scaffold_1	781911	782389	-
Montipora_capitata_HIv3___Scaffold_1	782479	785888	-
Montipora_capitata_HIv3___Scaffold_1	785953	786883	-
Montipora_capitata_HIv3___Scaffold_1	787009	788265	-
Montipora_capitata_HIv3___Scaffold_1	788305	789358	-
Montipora_capitata_HIv3___Scaffold_1	789421	790416	-
Montipora_capitata_HIv3___Scaffold_1	790540	791315	-
Montipora_capitata_HIv3___Scaffold_1	791366	793312	-
Montipora_capitata_HIv3___Scaffold_1	797912	798065	-
Montipora_capitata_HIv3___Scaffold_1	798111	799279	-
Montipora_capitata_HIv3___Scaffold_1	799305	801734	-
Montipora_capitata_HIv3___Scaffold_1	801800	804010	-
Montipora_capitata_HIv3___Scaffold_1	804084	805945	-
Montipora_capitata_HIv3___Scaffold_1	806040	811457	-
Montipora_capitata_HIv3___Scaffold_1	811554	812361	-
Montipora_capitata_HIv3___Scaffold_1	812459	817428	-
Montipora_capitata_HIv3___Scaffold_1	817498	817604	-
Montipora_capitata_HIv3___Scaffold_1	817684	818263	-
Montipora_capitata_HIv3___Scaffold_1	818350	819525	-
Montipora_capitata_HIv3___Scaffold_1	819593	821511	-
Montipora_capitata_HIv3___Scaffold_1	821658	821760	-
Montipora_capitata_HIv3___Scaffold_1	821833	823165	-
Montipora_capitata_HIv3___Scaffold_1	823260	824582	-
Montipora_capitata_HIv3___Scaffold_1	840138	840240	-
Montipora_capitata_HIv3___Scaffold_1	841773	841882	-
Montipora_capitata_HIv3___Scaffold_1	842123	842287	-
Montipora_capitata_HIv3___Scaffold_1	842458	843078	-
Montipora_capitata_HIv3___Scaffold_1	843227	843561	-
Montipora_capitata_HIv3___Scaffold_1	843704	843796	-
Montipora_capitata_HIv3___Scaffold_1	843912	844777	-
Montipora_capitata_HIv3___Scaffold_1	850445	854158	-
Montipora_capitata_HIv3___Scaffold_1	854211	855334	-
Montipora_capitata_HIv3___Scaffold_1	855489	856612	-
Montipora_capitata_HIv3___Scaffold_1	856723	857989	-
Montipora_capitata_HIv3___Scaffold_1	858033	859037	-
Montipora_capitata_HIv3___Scaffold_1	859101	861275	-
Montipora_capitata_HIv3___Scaffold_1	861479	861871	-
Montipora_capitata_HIv3___Scaffold_1	861917	863108	-
Montipora_capitata_HIv3___Scaffold_1	863218	863938	-
Montipora_capitata_HIv3___Scaffold_1	864011	864109	-
Montipora_capitata_HIv3___Scaffold_1	864167	865063	-
Montipora_capitata_HIv3___Scaffold_1	865244	866401	-
Montipora_capitata_HIv3___Scaffold_1	866466	867056	-
Montipora_capitata_HIv3___Scaffold_1	867121	867223	-
Montipora_capitata_HIv3___Scaffold_1	867352	867556	-
Montipora_capitata_HIv3___Scaffold_1	867672	868614	-
Montipora_capitata_HIv3___Scaffold_1	868644	871022	-
Montipora_capitata_HIv3___Scaffold_1	871127	875128	-
Montipora_capitata_HIv3___Scaffold_1	887821	888049	-
Montipora_capitata_HIv3___Scaffold_1	888309	890492	-
Montipora_capitata_HIv3___Scaffold_1	891135	891859	-
Montipora_capitata_HIv3___Scaffold_1	896734	898138	+
Montipora_capitata_HIv3___Scaffold_1	898202	901847	+
Montipora_capitata_HIv3___Scaffold_1	902241	902800	+
Montipora_capitata_HIv3___Scaffold_1	902973	903379	+
Montipora_capitata_HIv3___Scaffold_1	903432	904060	+
Montipora_capitata_HIv3___Scaffold_1	904202	904343	+
Montipora_capitata_HIv3___Scaffold_1	904397	905317	+
Montipora_capitata_HIv3___Scaffold_1	905418	906655	+
Montipora_capitata_HIv3___Scaffold_1	906776	907365	+
Montipora_capitata_HIv3___Scaffold_1	907413	907809	+
Montipora_capitata_HIv3___Scaffold_1	907880	907982	+
Montipora_capitata_HIv3___Scaffold_1	908038	909031	+
Montipora_capitata_HIv3___Scaffold_1	909165	910094	+
Montipora_capitata_HIv3___Scaffold_1	910167	911308	+
Montipora_capitata_HIv3___Scaffold_1	911422	912409	+
Montipora_capitata_HIv3___Scaffold_1	912488	914156	+
Montipora_capitata_HIv3___Scaffold_1	914261	914704	+
Montipora_capitata_HIv3___Scaffold_1	914823	915448	+
Montipora_capitata_HIv3___Scaffold_1	918766	919738	-
Montipora_capitata_HIv3___Scaffold_1	919822	920324	-
Montipora_capitata_HIv3___Scaffold_1	920374	921108	-
Montipora_capitata_HIv3___Scaffold_1	921206	921553	-
Montipora_capitata_HIv3___Scaffold_1	921654	922907	-
Montipora_capitata_HIv3___Scaffold_1	922966	924309	-
Montipora_capitata_HIv3___Scaffold_1	924384	924576	-
Montipora_capitata_HIv3___Scaffold_1	924669	924856	-
Montipora_capitata_HIv3___Scaffold_1	924966	925274	-
Montipora_capitata_HIv3___Scaffold_1	925348	926774	-
Montipora_capitata_HIv3___Scaffold_1	926896	928337	-
Montipora_capitata_HIv3___Scaffold_1	928396	929449	-
Montipora_capitata_HIv3___Scaffold_1	929556	929854	-
Montipora_capitata_HIv3___Scaffold_1	929946	930516	-
Montipora_capitata_HIv3___Scaffold_1	930587	931655	-
Montipora_capitata_HIv3___Scaffold_1	931744	934293	-
Montipora_capitata_HIv3___Scaffold_1	934369	935002	-
Montipora_capitata_HIv3___Scaffold_1	935059	935331	-
Montipora_capitata_HIv3___Scaffold_1	935618	936705	-
Montipora_capitata_HIv3___Scaffold_1	936751	937997	-
